CATEGORY,SUBCATEGORY,SOURCE,UNIT,FREQUENCY,CURRENCY,IDENTIFIER,TITLE,DATE,INDIA,ANDHRAPRADESH,ARUNACHALPRADESH,ASSAM,BIHAR,CHHATTISGARH,GOA,GUJARAT,HARYANA,HIMACHALPRADESH,JAMMUANDKASHMIR,JHARKHAND,KARNATAKA,KERALA,MADHYAPRADESH,MAHARASHTRA,MANIPUR,MEGHALAYA,MIZORAM,NAGALAND,ODISHA,PUNJAB,RAJASTHAN,SIKKIM,TAMILNADU,TELANGANA,TRIPURA,UTTARPRADESH,UTTARAKHAND,WESTBENGAL,ANDAMANANDNICOBARISLANDS,CHANDIGARH,DELHI,PUDUCHERRY,DAMANDDIU,DADRAANDNAGARHAVELI,LAKSHWADEEP,OLDANDHRAPRADESH,OLDBIHAR,OLDMADHYAPRADESH,OLDUTTARPRADESH
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2014-12-31,87202,4044,65,680,1787,1753,299,8057,3572,762,1616,668,5387,1881,5203,11098,65,175,40,60,2057,3109,6210,36,7442,4187,120,8193,1032,3286,20,115,1926,182,178,471,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-01-31,87163,4193,55,680,1802,1772,292,7729,3521,765,1604,647,5561,1888,5238,10730,67,192,39,61,2023,2914,6027,36,7712,4134,86,8287,1113,3417,20,125,2087,180,177,464,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-02-28,79502,4011,53,588,1484,1696,242,7378,3182,687,1328,555,5452,1792,3821,9841,58,170,35,60,1839,2652,5630,29,7501,4103,80,7208,961,3128,20,97,1804,176,136,343,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-03-31,85410,4541,48,660,1790,2160,396,8184,2913,698,1341,641,6050,2076,3481,10281,60,175,40,66,2277,2815,4627,33,8763,4628,120,7225,987,4050,20,103,1824,208,181,448,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-04-30,85754,4201,37,629,1703,2109,427,8775,3003,718,1285,580,5482,1922,3550,11649,56,143,33,54,2224,3001,4485,30,8155,4246,86,7747,1006,3777,20,118,2263,214,166,447,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-05-31,96234,4511,56,798,1881,2131,432,9193,4094,765,1347,634,5154,2001,4906,12473,69,143,40,62,2444,4411,5363,34,8231,4058,118,9614,1139,4391,20,165,3091,213,195,492,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-06-30,90859,3870,39,736,1882,1755,444,8088,4326,733,1342,601,4598,1778,4086,10915,61,137,37,63,2244,5451,5144,30,8199,3590,108,9491,1146,4250,20,168,3098,207,189,472,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-07-31,96381,4550,39,824,1975,2102,397,8160,4866,737,1265,598,5475,1874,3820,11953,84,151,38,69,2322,6350,4793,28,8918,4345,104,9605,1144,3989,20,178,3119,223,210,518,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-08-31,97428,4138,46,817,2050,2199,434,8448,5052,734,1248,648,5402,1910,4373,11464,67,156,37,66,2347,6212,5230,27,8451,4377,108,9981,1121,4519,20,171,3082,210,200,507,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-09-30,97740,3949,53,806,2104,2211,421,8824,4921,735,1279,680,4979,1889,5136,11245,65,153,35,61,2247,5478,6197,26,8341,4286,106,10234,1130,4436,20,158,3047,212,202,498,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-10-31,98457,4386,59,811,2182,2364,432,9706,4271,724,1357,660,5341,1963,6390,13023,70,147,38,66,2330,3928,6005,28,8138,4611,120,9426,1029,3656,20,123,2544,208,196,512,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-11-30,85458,3664,59,672,2092,2268,422,8452,3159,675,1410,653,4704,1830,5832,11809,72,152,40,60,2075,2670,5802,47,6249,3886,109,7785,959,3599,20,99,1804,161,188,470,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2015-12-31,89380,3925,56,656,2028,2150,441,8236,3490,777,1538,669,5215,1947,6757,11690,76,167,43,64,1955,3212,6348,34,6948,4104,79,7976,1085,3298,20,108,1904,182,199,498,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-01-31,91476,4122,61,683,2141,2044,434,8437,3644,775,1587,706,5719,1931,6358,11297,80,185,46,67,2074,3073,6568,39,7887,4030,53,8340,1135,3477,20,116,1970,189,198,501,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-02-29,89094,4326,59,636,1849,2002,409,8136,3448,723,1432,641,5776,1964,5771,11604,69,156,42,61,2108,3018,5862,36,8240,4206,88,7756,1008,3523,20,101,1773,194,197,491,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-03-31,96147,4794,62,694,2074,2314,427,9089,3232,725,1482,665,6457,2309,5395,12695,71,143,42,62,2392,2883,5620,40,9519,4515,123,8396,987,4444,20,102,1931,224,197,519,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-04-30,98671,4729,54,634,2250,2249,423,9187,3618,672,1432,717,6330,2342,5559,12624,54,120,41,53,2389,3381,5328,37,9623,4495,145,9198,1081,4595,20,131,2628,233,200,495,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-05-31,99442,4445,54,733,2475,2042,429,9736,4196,750,1540,708,5459,2181,5239,12556,58,130,39,56,2489,4734,5941,43,9133,3853,105,9312,1159,3977,20,173,3287,229,199,517,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-06-30,96843,3940,57,854,2127,1882,420,9369,4798,747,1431,616,4408,1796,4773,11470,59,142,39,59,2341,5997,5916,36,8729,3609,122,9723,1183,4251,20,185,3498,218,207,512,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-07-31,96631,4254,57,815,2199,1871,411,8353,5303,744,1220,636,4443,1883,5196,10403,63,149,41,65,2366,6598,5284,34,9005,4051,116,9268,1149,4567,20,185,3311,227,203,515,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-08-31,99013,4835,62,971,2308,2107,412,7759,5003,742,1321,645,5263,1991,5348,11113,60,138,41,69,2306,6389,4735,41,9264,4912,121,9351,1153,4632,20,172,3211,223,203,510,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-09-30,98278,4448,60,888,2261,2061,310,9105,5062,751,1353,651,5183,1916,4624,10947,60,141,37,68,2081,6226,5801,37,8843,4060,120,9736,1139,4550,20,164,3109,209,208,514,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-10-31,95908,4821,63,835,2215,1932,320,8178,4200,736,1440,652,5989,2033,5077,11551,64,150,40,68,2184,4341,5545,34,8945,4482,132,9069,1079,4389,20,125,2622,217,205,525,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-11-30,88302,4654,61,677,1954,1657,307,7680,2876,710,1506,631,5998,1988,6273,11764,66,137,45,64,2013,2842,5747,38,8000,4161,137,7963,960,3240,20,96,1751,204,187,478,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2016-12-31,91827,4260,66,662,2055,1772,313,8448,3567,755,1618,714,5572,2004,6529,12158,73,148,51,70,2046,3223,6187,45,7863,4443,145,8466,1027,3268,20,104,1797,192,190,478,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-01-31,92531,4447,68,693,2019,1939,319,8496,3449,779,1599,692,5961,2014,6295,10963,76,151,50,66,2209,3013,6110,44,8136,4783,184,8747,1098,3495,20,113,1938,189,195,501,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-02-28,86723,4410,62,600,1790,1924,309,8055,3253,695,1469,612,5713,1921,5482,10972,64,142,44,58,1985,2985,5696,41,7735,4728,169,7850,985,2762,20,93,1711,182,188,469,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-03-31,98759,5058,65,658,2059,2314,347,9340,3571,750,1469,685,6580,2227,5364,12774,67,167,46,61,2349,3369,5549,45,9236,5453,148,8886,1056,4223,20,104,1966,225,214,507,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-04-30,102552,5043,62,647,2118,2510,368,9940,3651,769,1507,679,6229,2274,5333,14155,60,124,42,60,2500,3536,5256,37,9444,4992,225,9764,1081,4706,20,133,2610,236,206,506,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-05-31,107304,4984,64,756,2325,2271,356,9853,4649,803,1597,658,5455,2232,5544,14145,63,129,44,68,2556,5004,6015,37,9599,4422,264,11055,1226,4827,20,174,3375,244,217,518,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-06-30,100230,4364,60,832,2427,1966,318,9400,4574,754,1493,631,4958,1930,4734,11714,61,124,38,70,2289,5446,5565,35,8999,3893,252,11111,1193,4767,29,179,3359,233,206,501,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-07-31,102762,4690,60,902,2285,2140,328,7160,5700,800,1518,598,5411,1987,4713,11532,63,111,37,73,2427,7320,5250,35,9504,4932,269,10749,1167,4629,29,189,3474,232,207,502,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-08-31,105656,4622,70,930,2429,2447,344,8291,5442,799,1490,614,5339,2060,5191,12123,70,117,38,73,2455,6825,5945,34,8628,5228,275,11448,1174,4693,29,170,3500,224,214,517,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-09-30,102465,4543,65,899,2548,2389,334,9170,4652,789,1504,635,4526,1961,5237,11501,66,115,38,72,2613,5832,6029,34,8233,5244,271,11230,1138,4778,29,150,3130,219,207,506,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-10-31,101327,4609,71,857,2485,2239,353,10031,4285,744,1532,641,4463,2052,6309,12072,71,121,39,68,2697,4443,6302,39,8339,4630,261,10660,1058,4323,29,121,2641,221,214,511,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-11-30,95190,4931,71,695,1889,1826,343,9394,3301,756,1501,665,5784,2014,7731,12424,73,136,34,57,2125,2988,6159,48,8012,4528,224,8381,1016,3408,29,94,1897,201,213,512,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2017-12-31,96944,4990,72,687,1978,1929,339,9210,3641,836,1665,683,6165,2049,7081,12267,96,149,48,66,2161,3239,6226,49,8423,4976,167,8794,1108,2965,29,103,1968,210,214,533,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-01-31,100572,5156,72,685,2288,2063,340,9165,3515,833,1798,707,6471,2080,6820,12430,96,187,53,64,2291,3328,6607,50,8659,5455,174,9423,1195,3517,29,111,2063,207,215,535,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-02-28,91903,4823,69,624,1945,1816,318,8473,3378,743,1531,693,6007,1986,5497,11561,85,140,46,58,2149,3099,5889,45,8332,5334,114,8172,1025,3525,29,90,1755,202,199,492,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-03-31,106420,5629,63,581,2302,2319,376,9898,3987,773,1673,702,7061,2379,5736,13836,68,102,40,66,2538,3752,5950,43,9834,6684,104,9264,1076,4622,29,96,2053,240,222,534,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-04-30,104014,5406,70,680,2424,2303,388,10021,3773,753,1582,703,6253,2263,5490,14290,65,132,54,70,2352,3575,5699,42,9874,5172,155,9348,1106,4411,29,119,2636,243,217,527,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-05-31,112415,5392,72,738,2749,2144,386,10585,4813,784,1669,732,5551,2173,6006,15200,68,139,41,73,2989,4945,6946,40,9676,4633,102,11196,1263,4753,29,161,3429,256,224,540,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-06-30,109373,5050,71,914,2745,2154,339,10182,5439,782,1587,695,4940,1921,5167,12697,68,143,44,78,3074,5873,6677,38,9477,4340,122,11964,1301,4619,29,177,3824,237,225,532,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-07-31,109838,5111,72,999,2783,2301,333,8746,5935,866,1536,713,5369,1926,5082,11947,72,170,47,82,2608,7078,6079,41,9714,5293,145,11673,1301,5018,29,177,3686,243,222,536,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-08-31,112719,5265,76,1039,2861,2360,345,9491,5896,878,1592,738,5455,1806,5315,12518,71,162,59,81,3133,7368,6991,39,9418,5786,180,10957,1177,5101,29,172,3535,233,198,517,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-09-30,109584,5294,74,950,2839,2403,339,10122,4794,876,1520,740,5701,2050,5492,13615,70,150,58,80,2921,5575,6202,39,8971,6279,192,10211,1162,4902,29,141,2925,226,221,551,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-10-31,112983,5783,70,816,2663,2709,371,11178,4554,753,1473,763,5757,2102,7494,15246,76,145,71,74,3211,4214,6743,44,8645,6608,187,10245,1071,4463,29,108,2503,222,215,527,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-11-30,98840,5350,67,708,2225,1558,364,9002,3580,752,1532,734,6094,2083,7771,13058,82,164,68,61,2664,3161,6723,46,7790,5498,165,8305,1007,3584,29,93,1838,202,196,439,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2018-12-31,101282,5007,76,691,2188,1550,394,9400,3972,871,1855,754,6347,2159,7903,12505,89,192,54,80,2252,3616,7229,52,8580,5301,166,8515,1159,3356,29,105,1998,213,212,530,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-01-31,101713,4994,78,682,2311,1990,343,9376,3939,901,1893,797,6460,2002,7593,12201,92,197,54,79,2244,3417,7280,52,8499,5405,148,8682,1192,3615,29,115,2141,223,208,540,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-02-28,93325,5053,69,635,1957,2255,325,8517,3310,801,1564,643,6233,2049,6225,11374,75,175,47,65,2098,2889,6486,46,8542,5357,152,7286,1038,3446,29,97,1856,211,199,508,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-03-31,108508,6157,73,715,2317,2744,368,9752,3658,832,1186,724,7603,2482,6519,13644,77,189,48,65,2599,3616,6760,48,10297,6818,151,8752,1067,4203,29,106,1931,257,222,555,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-04-30,110567,5784,62,754,2584,2972,397,10540,3773,781,1604,716,7011,2428,6233,14319,62,169,45,59,2701,3706,6192,42,10061,5576,119,10154,1120,4805,29,117,2698,264,221,554,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-05-31,120659,6125,61,816,3084,2811,411,11026,4907,868,1751,816,6696,2567,6720,14989,71,162,46,66,2603,4792,7111,41,10333,5283,168,12955,1406,5363,29,180,3367,277,219,554,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-06-30,118573,5712,69,965,3067,2334,364,9967,5883,958,1719,768,5792,2180,6230,13420,70,169,47,70,2691,6886,7745,42,9807,4805,148,12947,1441,5294,29,211,3833,270,214,530,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-07-31,117226,5483,69,955,2881,2864,342,10077,6281,981,1603,751,5702,2098,5845,12151,75,171,56,70,2834,7431,7372,40,9648,5157,145,12314,1416,5419,29,211,3769,257,225,578,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-08-31,112119,5369,68,948,3348,2775,319,8441,5925,903,1535,752,5026,1916,5493,11849,75,171,56,70,2908,7110,6270,43,9030,5988,150,12428,1263,5266,29,172,3547,245,219,567,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-09-30,108250,5016,58,994,2952,2686,322,8438,5953,891,1487,734,5218,1993,5099,11411,75,171,56,70,2819,6721,6868,42,8482,5325,144,11580,1310,4932,29,149,3463,229,213,551,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-10-31,98363,4924,57,950,2629,2228,349,9079,4315,800,1529,723,4637,2056,5326,11909,75,171,56,70,2487,4063,6124,42,8266,4955,144,9555,1103,4320,29,123,2469,231,213,531,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-11-30,94377,5098,56,724,2153,2084,366,8855,3349,823,1466,716,5196,2093,6710,12077,75,175,50,66,2108,3042,6328,48,8106,5146,105,8115,1041,3438,29,103,1900,217,215,541,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2019-12-31,101570,5088,62,663,2163,2252,374,9550,3705,920,1874,759,6066,2170,7489,13254,91,187,58,73,2198,3414,6969,56,8035,6049,103,8222,1168,3391,29,129,2151,211,221,580,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-01-31,105548,5364,69,684,2450,2373,414,9440,3863,931,1934,784,7014,2242,7423,13178,95,213,61,72,2042,3397,7369,57,8709,6347,104,8831,1244,3485,29,138,2290,212,219,568,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-02-29,104375,5699,62,661,2153,2296,353,9519,3689,836,1816,719,7024,2193,7586,13351,84,188,57,64,2085,3489,7137,52,8891,6646,98,8152,1091,3516,29,109,1905,218,218,534,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-03-31,99382,5791,60,690,2163,2437,339,9008,2862,731,1707,702,7416,2379,6018,13259,76,164,59,64,2216,2726,5796,49,9449,7028,110,7296,869,3719,29,90,1693,217,176,439,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-04-30,85030,4788,36,616,2317,2136,282,7496,2513,439,1568,696,6168,2047,5360,11442,65,115,50,58,2081,2287,4867,42,7233,4781,104,8196,674,3662,29,76,1671,152,70,86,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-05-31,102651,5606,44,741,2753,2309,376,9179,3899,682,1620,760,6320,2188,6226,12984,71,146,55,65,2375,4032,6709,41,8831,4785,124,10351,974,3737,29,115,2523,229,131,246,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-06-30,105556,5075,56,911,2999,2325,310,8594,5158,808,1564,771,5169,1922,5283,10824,73,158,49,69,2480,6676,7187,41,8828,4579,134,11865,1252,4638,29,161,3110,235,152,349,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-07-31,112341,4751,53,996,3295,2822,314,8750,5898,857,1418,830,4835,1941,6510,11146,77,163,62,77,2718,7390,7783,40,8202,5576,143,13115,1350,5017,29,185,3314,231,164,428,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-08-31,109474,5054,60,1101,3440,2637,301,7838,5765,875,1316,852,4831,1937,5896,10802,78,160,65,80,2627,7527,6841,35,8569,5683,149,12540,1324,4981,29,172,3166,237,177,463,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-09-30,112581,4982,65,1027,3278,2750,276,9341,6005,888,1400,835,4624,1907,6375,11890,82,164,58,70,2672,7268,7111,34,8313,5215,146,13396,1238,4790,29,170,3343,233,209,526,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-10-31,109300,4963,68,1020,3285,2547,341,10610,4806,906,1455,903,4727,2072,7400,12517,80,175,75,77,2750,4704,7491,42,9107,4660,148,10812,1133,4900,29,113,2451,235,227,557,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-11-30,97374,4842,65,757,2217,2127,350,9282,3412,876,1802,791,5405,2118,8294,12753,84,175,76,64,2253,3210,7060,46,7891,4230,111,7853,1040,3523,29,91,1784,206,207,525,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2020-12-31,106093,4820,70,745,2461,2563,360,9979,4032,989,1995,876,6093,2171,8594,13694,105,202,77,69,2249,3850,7805,56,7913,5512,105,8855,1216,3550,29,112,2025,208,222,568,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-01-31,110329,5320,71,745,2742,2822,372,10058,3927,1003,2035,885,6363,2172,8791,13985,104,209,64,66,2339,3853,7803,58,7722,6896,111,9240,1263,3840,29,131,2270,217,224,591,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-02-28,103772,5272,64,688,2426,2709,335,9547,3749,881,1738,796,6392,2099,7522,13025,83,180,55,60,2284,3605,7410,51,8193,6783,98,8259,1100,3669,29,98,1805,208,209,550,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-03-31,121205,6591,70,837,2922,2730,419,11361,3995,976,1832,922,8008,2548,7068,15956,78,186,53,64,2947,4046,7263,52,10351,8336,115,9871,1154,5111,29,99,2097,255,228,608,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-04-30,117496,6283,65,854,3270,2826,406,11271,3873,875,1764,946,7225,2420,6800,15636,74,164,52,62,3120,3718,6515,46,10379,6575,149,10143,1157,5417,29,105,2240,271,214,553,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-05-31,109085,5913,60,844,2954,2496,343,10076,4135,881,1718,820,5768,2055,6483,14465,76,164,52,69,3054,4639,6600,46,9021,4779,131,10605,1075,4522,29,127,2328,249,188,485,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-06-30,114837,5560,63,999,3197,2550,394,9374,5622,986,1604,868,5281,2014,5939,13606,77,162,52,74,3010,7043,7333,44,9215,5163,127,12040,1311,4735,29,167,3287,241,214,553,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-07-31,124167,5292,77,1110,3775,2631,349,10268,6499,1119,1552,961,5220,2073,6273,13466,81,201,52,78,3411,8319,8166,47,9430,5797,144,14008,1594,5248,29,201,3722,259,219,594,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-08-31,128519,6086,79,1125,3707,2948,360,11515,6472,1128,1529,984,5828,2108,6528,14311,81,176,50,80,3464,8269,8273,46,9824,6493,146,13326,1446,5331,28,187,3547,256,216,600,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-09-30,112898,5671,74,1132,3571,2688,337,8344,4975,1058,1437,918,5632,2158,6418,12704,79,165,49,75,3194,6518,6539,46,9279,5435,149,11786,1371,4909,26,166,3027,254,218,582,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-10-31,114028,5834,72,996,3052,2821,394,10928,4767,1032,1472,955,5355,2201,6880,13853,82,179,57,75,3299,4927,7263,47,8874,5861,128,10651,1342,4782,26,126,2663,249,230,582,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-11-30,99557,4612,68,762,2218,2202,387,9627,3483,933,1693,863,4734,2112,8054,14172,82,196,61,66,3066,3391,7182,51,7239,4546,119,8257,1054,3535,29,89,1821,203,211,559,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2021-12-31,109541,5088,76,760,2386,2371,369,10467,4042,1054,1785,952,5426,2279,8949,14148,101,223,59,70,3034,4129,8229,61,8447,5457,138,9403,1284,3546,27,106,2091,217,220,592,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-01-31,112134,5547,86,761,2661,2446,359,10480,3730,1071,1876,990,6869,2316,7761,14616,109,225,60,68,3291,3840,7752,63,8709,6098,128,9716,1392,3637,28,125,2267,221,219,588,5,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-02-28,108362,5630,78,692,2312,2580,333,9757,3563,969,1756,845,6940,2222,8386,14385,94,202,52,64,2961,3457,7774,59,8865,6258,97,8584,1187,3434,24,97,1873,213,212,553,4,,,,
Energy,Electricity,CEA,GWh,Monthly,NA,ENELDEMAND11M,Electricity Demand (Monthly),2022-03-31,129187,6898,75,809,3114,3349,418,11846,4338,1010,1770,1045,8158,2621,8030,17459,83,200,60,70,3436,4597,8187,53,10534,8077,124,10930,1307,4903,31,108,2260,260,233,597,5,,,,
